par1,par2,par3,par4,par5,sex,year
-0.9926916514880799,0.013706132278999961,0.41009527302850335,-2.224537973245054,3.0599944072781153,male,1937
-0.9649993424103267,-0.0032620720685054647,0.410591308776566,-2.257692019372505,3.0254752418617334,male,1938
-0.9090511533904693,7.507017996911683e-4,0.48498707806399033,-2.2157546902731227,3.0540035254607685,male,1939
-0.9539789045391851,-0.029348066723982415,0.5310855584940856,-2.0845889982349126,3.1841573011184554,male,1940
-0.9642315500777252,-0.043656440246452766,0.5575589186223483,-2.092713384780984,3.153281850647417,male,1941
-0.9105852257992844,-0.03699859831221183,0.5709647982367998,-2.011411320123459,3.175202318194622,male,1942
-0.883062651329781,0.010046372954506397,0.5078115484311809,-1.9395648681135704,3.23408218971631,male,1943
-0.9384803025159328,-0.35775020480963665,0.45723258683796386,-1.8968695306057972,3.271814956183218,male,1944
-0.9489527081073946,-0.40600362556562314,0.525848491231069,-1.9030421352114821,3.2214176123920097,male,1945
-0.9434649276724154,-0.4632124862806563,0.4944013337924895,-2.2659794158344297,2.952219522323359,male,1946
-0.8747503152305949,0.09016904841229224,0.42758114835749156,-2.2920197529290944,2.96383387470407,male,1947
-0.8397838594728995,-0.2888696752465427,0.5039515016849527,-2.2039828140325657,2.975824338396105,male,1948
-0.7368641796157909,0.07366328625594892,0.5615774002276297,-2.2742836411745815,2.9523876424198185,male,1949
-0.5926518461387023,0.3588528337995236,0.7745211224769588,-2.1387783246916694,3.0129892095179764,male,1950
-0.6571952435141364,0.08427897047830342,0.7052829310998018,-2.295148078250954,2.9453189986255732,male,1951
-0.7170858129460134,-0.36333748593513926,0.6881007891130952,-2.3271540033992197,2.9049803316634595,male,1952
-0.6860424149591975,-0.3964145174579553,0.7152230227292593,-2.3800735530661905,2.8851800138425707,male,1953
-0.6514594453378949,-0.4425984255986963,0.7762467953883888,-2.2858602329154616,2.904438864811024,male,1954
